,CH1
Second,Volt
9.48760e+01,2.20e-01, 
9.48906e+01,2.20e-01, 
9.49053e+01,2.20e-01, 
9.49199e+01,2.00e-01, 
9.49346e+01,2.20e-01, 
9.49492e+01,2.00e-01, 
9.49639e+01,2.00e-01, 
9.49785e+01,2.00e-01, 
9.49932e+01,2.20e-01, 
9.50078e+01,2.20e-01, 
9.50225e+01,2.20e-01, 
9.50371e+01,2.20e-01, 
9.50518e+01,2.00e-01, 
9.50664e+01,2.20e-01, 
9.50811e+01,2.20e-01, 
9.50957e+01,2.00e-01, 
9.51104e+01,2.00e-01, 
9.51250e+01,2.20e-01, 
9.51396e+01,2.20e-01, 
9.51543e+01,2.00e-01, 
9.51689e+01,2.20e-01, 
9.51836e+01,2.20e-01, 
9.51982e+01,2.00e-01, 
9.52129e+01,2.00e-01, 
9.52275e+01,2.00e-01, 
9.52422e+01,2.20e-01, 
9.52568e+01,1.80e-01, 
9.52715e+01,2.20e-01, 
9.52861e+01,2.20e-01, 
9.53008e+01,2.00e-01, 
9.53154e+01,2.00e-01, 
9.53301e+01,2.00e-01, 
9.53447e+01,2.00e-01, 
9.53594e+01,2.00e-01, 
9.53740e+01,2.00e-01, 
9.53887e+01,2.00e-01, 
9.54033e+01,2.00e-01, 
9.54180e+01,2.00e-01, 
9.54326e+01,2.00e-01, 
9.54473e+01,2.00e-01, 
9.54619e+01,2.00e-01, 
9.54766e+01,2.00e-01, 
9.54912e+01,2.20e-01, 
9.55059e+01,2.00e-01, 
9.55205e+01,2.00e-01, 
9.55352e+01,2.00e-01, 
9.55498e+01,2.00e-01, 
9.55645e+01,2.00e-01, 
9.55791e+01,2.00e-01, 
9.55938e+01,2.00e-01, 
9.56084e+01,2.00e-01, 
9.56230e+01,2.00e-01, 
9.56377e+01,2.00e-01, 
9.56523e+01,2.00e-01, 
9.56670e+01,2.00e-01, 
9.56816e+01,2.00e-01, 
9.56963e+01,2.00e-01, 
9.57109e+01,2.00e-01, 
9.57256e+01,2.00e-01, 
9.57402e+01,2.00e-01, 
9.57549e+01,2.00e-01, 
9.57695e+01,2.00e-01, 
9.57842e+01,1.80e-01, 
9.57988e+01,2.00e-01, 
9.58135e+01,2.00e-01, 
9.58281e+01,2.00e-01, 
9.58428e+01,2.00e-01, 
9.58574e+01,2.00e-01, 
9.58721e+01,2.00e-01, 
9.58867e+01,2.00e-01, 
9.59014e+01,2.00e-01, 
9.59160e+01,1.80e-01, 
9.59307e+01,1.80e-01, 
9.59453e+01,1.80e-01, 
9.59600e+01,1.80e-01, 
9.59746e+01,1.80e-01, 
9.59893e+01,1.80e-01, 
9.60039e+01,1.80e-01, 
9.60186e+01,1.80e-01, 
9.60332e+01,1.80e-01, 
9.60479e+01,1.80e-01, 
9.60625e+01,2.00e-01, 
9.60771e+01,2.00e-01, 
9.60918e+01,1.80e-01, 
9.61064e+01,1.80e-01, 
9.61211e+01,1.80e-01, 
9.61357e+01,1.80e-01, 
9.61504e+01,1.80e-01, 
9.61650e+01,1.80e-01, 
9.61797e+01,2.00e-01, 
9.61943e+01,1.80e-01, 
9.62090e+01,1.80e-01, 
9.62236e+01,1.80e-01, 
9.62383e+01,1.80e-01, 
9.62529e+01,1.80e-01, 
9.62676e+01,1.80e-01, 
9.62822e+01,1.80e-01, 
9.62969e+01,1.80e-01, 
9.63115e+01,1.80e-01, 
9.63262e+01,1.80e-01, 
9.63408e+01,1.80e-01, 
9.63555e+01,1.80e-01, 
9.63701e+01,1.80e-01, 
9.63848e+01,1.80e-01, 
9.63994e+01,1.80e-01, 
9.64141e+01,1.80e-01, 
9.64287e+01,1.80e-01, 
9.64434e+01,1.80e-01, 
9.64580e+01,1.80e-01, 
9.64727e+01,1.80e-01, 
9.64873e+01,1.80e-01, 
9.65020e+01,1.80e-01, 
9.65166e+01,1.80e-01, 
9.65313e+01,1.80e-01, 
9.65459e+01,1.80e-01, 
9.65605e+01,1.80e-01, 
9.65752e+01,1.80e-01, 
9.65898e+01,1.80e-01, 
9.66045e+01,1.80e-01, 
9.66191e+01,1.80e-01, 
9.66338e+01,1.80e-01, 
9.66484e+01,1.80e-01, 
9.66631e+01,1.80e-01, 
9.66777e+01,1.80e-01, 
9.66924e+01,1.80e-01, 
9.67070e+01,1.80e-01, 
9.67217e+01,1.80e-01, 
9.67363e+01,1.80e-01, 
9.67510e+01,1.80e-01, 
9.67656e+01,1.80e-01, 
9.67803e+01,1.80e-01, 
9.67949e+01,1.80e-01, 
9.68096e+01,1.80e-01, 
9.68242e+01,1.80e-01, 
9.68389e+01,1.80e-01, 
9.68535e+01,1.80e-01, 
9.68682e+01,1.80e-01, 
9.68828e+01,1.80e-01, 
9.68975e+01,1.80e-01, 
9.69121e+01,1.80e-01, 
9.69268e+01,1.80e-01, 
9.69414e+01,1.80e-01, 
9.69561e+01,1.80e-01, 
9.69707e+01,1.80e-01, 
9.69854e+01,1.80e-01, 
9.70000e+01,1.80e-01, 
9.70146e+01,1.80e-01, 
9.70293e+01,1.80e-01, 
9.70439e+01,1.80e-01, 
9.70586e+01,1.80e-01, 
9.70732e+01,1.80e-01, 
9.70879e+01,1.80e-01, 
9.71025e+01,1.80e-01, 
9.71172e+01,1.80e-01, 
9.71318e+01,1.80e-01, 
9.71465e+01,1.80e-01, 
9.71611e+01,1.80e-01, 
9.71758e+01,1.60e-01, 
9.71904e+01,1.80e-01, 
9.72051e+01,1.80e-01, 
9.72197e+01,1.80e-01, 
9.72344e+01,1.80e-01, 
9.72490e+01,1.80e-01, 
9.72637e+01,1.80e-01, 
9.72783e+01,1.80e-01, 
9.72930e+01,1.80e-01, 
9.73076e+01,1.80e-01, 
9.73223e+01,1.80e-01, 
9.73369e+01,1.80e-01, 
9.73516e+01,1.80e-01, 
9.73662e+01,1.80e-01, 
9.73809e+01,1.80e-01, 
9.73955e+01,1.80e-01, 
9.74102e+01,1.80e-01, 
9.74248e+01,1.80e-01, 
9.74395e+01,1.80e-01, 
9.74541e+01,1.80e-01, 
9.74688e+01,1.80e-01, 
9.74834e+01,1.80e-01, 
9.74980e+01,1.80e-01, 
9.75127e+01,1.80e-01, 
9.75273e+01,1.80e-01, 
9.75420e+01,1.60e-01, 
9.75566e+01,1.60e-01, 
9.75713e+01,1.60e-01, 
9.75859e+01,1.80e-01, 
9.76006e+01,1.80e-01, 
9.76152e+01,1.60e-01, 
9.76299e+01,1.60e-01, 
9.76445e+01,1.80e-01, 
9.76592e+01,1.60e-01, 
9.76738e+01,1.60e-01, 
9.76885e+01,1.80e-01, 
9.77031e+01,1.80e-01, 
9.77178e+01,1.80e-01, 
9.77324e+01,1.80e-01, 
9.77471e+01,1.60e-01, 
9.77617e+01,1.80e-01, 
9.77764e+01,1.60e-01, 
9.77910e+01,1.80e-01, 
9.78057e+01,1.80e-01, 
9.78203e+01,1.60e-01, 
9.78350e+01,1.60e-01, 
9.78496e+01,1.60e-01, 
9.78643e+01,1.80e-01, 
9.78789e+01,1.80e-01, 
9.78936e+01,1.60e-01, 
9.79082e+01,1.60e-01, 
9.79229e+01,1.80e-01, 
9.79375e+01,1.60e-01, 
9.79521e+01,1.80e-01, 
9.79668e+01,1.60e-01, 
9.79814e+01,1.60e-01, 
9.79961e+01,1.60e-01, 
9.80107e+01,1.60e-01, 
9.80254e+01,1.60e-01, 
9.80400e+01,1.60e-01, 
9.80547e+01,1.60e-01, 
9.80693e+01,1.60e-01, 
9.80840e+01,1.60e-01, 
9.80986e+01,1.80e-01, 
9.81133e+01,1.60e-01, 
9.81279e+01,1.60e-01, 
9.81426e+01,1.60e-01, 
9.81572e+01,1.60e-01, 
9.81719e+01,1.60e-01, 
9.81865e+01,1.60e-01, 
9.82012e+01,1.60e-01, 
9.82158e+01,1.60e-01, 
9.82305e+01,1.60e-01, 
9.82451e+01,1.60e-01, 
9.82598e+01,1.60e-01, 
9.82744e+01,1.60e-01, 
9.82891e+01,1.60e-01, 
9.83037e+01,1.60e-01, 
9.83184e+01,1.60e-01, 
9.83330e+01,1.60e-01, 
9.83477e+01,1.60e-01, 
9.83623e+01,1.60e-01, 
9.83770e+01,1.60e-01, 
9.83916e+01,1.60e-01, 
9.84063e+01,1.40e-01, 
9.84209e+01,1.60e-01, 
9.84355e+01,1.40e-01, 
9.84502e+01,1.60e-01, 
9.84648e+01,1.60e-01, 
9.84795e+01,1.60e-01, 
9.84941e+01,1.60e-01, 
9.85088e+01,1.60e-01, 
9.85234e+01,1.40e-01, 
9.85381e+01,1.60e-01, 
9.85527e+01,1.60e-01, 
9.85674e+01,1.60e-01, 
9.85820e+01,1.60e-01, 
9.85967e+01,1.60e-01, 
9.86113e+01,1.40e-01, 
9.86260e+01,1.60e-01, 
9.86406e+01,1.40e-01, 
9.86553e+01,1.60e-01, 
9.86699e+01,1.60e-01, 
9.86846e+01,1.60e-01, 
9.86992e+01,1.60e-01, 
9.87139e+01,1.60e-01, 
9.87285e+01,1.60e-01, 
9.87432e+01,1.60e-01, 
9.87578e+01,1.40e-01, 
9.87725e+01,1.40e-01, 
9.87871e+01,1.40e-01, 
9.88018e+01,1.40e-01, 
9.88164e+01,1.40e-01, 
9.88311e+01,1.40e-01, 
9.88457e+01,1.40e-01, 
9.88604e+01,1.40e-01, 
9.88750e+01,1.60e-01, 
9.88896e+01,1.40e-01, 
9.89043e+01,1.40e-01, 
9.89189e+01,1.40e-01, 
9.89336e+01,1.40e-01, 
9.89482e+01,1.40e-01, 
9.89629e+01,1.60e-01, 
9.89775e+01,1.40e-01, 
9.89922e+01,1.40e-01, 
9.90068e+01,1.40e-01, 
9.90215e+01,1.60e-01, 
9.90361e+01,1.40e-01, 
9.90508e+01,1.20e-01, 
9.90654e+01,1.40e-01, 
9.90801e+01,1.40e-01, 
9.90947e+01,1.40e-01, 
9.91094e+01,1.40e-01, 
9.91240e+01,1.40e-01, 
9.91387e+01,1.40e-01, 
9.91533e+01,1.40e-01, 
9.91680e+01,1.40e-01, 
9.91826e+01,1.40e-01, 
9.91973e+01,1.40e-01, 
9.92119e+01,1.40e-01, 
9.92266e+01,1.40e-01, 
9.92412e+01,1.40e-01, 
9.92559e+01,1.40e-01, 
9.92705e+01,1.20e-01, 
9.92852e+01,1.40e-01, 
9.92998e+01,1.40e-01, 
9.93145e+01,1.40e-01, 
9.93291e+01,1.40e-01, 
9.93438e+01,1.40e-01, 
9.93584e+01,1.40e-01, 
9.93730e+01,1.40e-01, 
9.93877e+01,1.40e-01, 
9.94023e+01,1.40e-01, 
9.94170e+01,1.20e-01, 
9.94316e+01,1.20e-01, 
9.94463e+01,1.40e-01, 
9.94609e+01,1.20e-01, 
9.94756e+01,1.40e-01, 
9.94902e+01,1.20e-01, 
9.95049e+01,1.40e-01, 
9.95195e+01,1.40e-01, 
9.95342e+01,1.40e-01, 
9.95488e+01,1.20e-01, 
9.95635e+01,1.40e-01, 
9.95781e+01,1.20e-01, 
9.95928e+01,1.40e-01, 
9.96074e+01,1.40e-01, 
9.96221e+01,1.40e-01, 
9.96367e+01,1.20e-01, 
9.96514e+01,1.20e-01, 
9.96660e+01,1.20e-01, 
9.96807e+01,1.40e-01, 
9.96953e+01,1.20e-01, 
9.97100e+01,1.20e-01, 
9.97246e+01,1.20e-01, 
9.97393e+01,1.40e-01, 
9.97539e+01,1.40e-01, 
9.97686e+01,1.20e-01, 
9.97832e+01,1.20e-01, 
9.97979e+01,1.20e-01, 
9.98125e+01,1.20e-01, 
9.98271e+01,1.20e-01, 
9.98418e+01,1.20e-01, 
9.98564e+01,1.40e-01, 
9.98711e+01,1.20e-01, 
9.98857e+01,1.20e-01, 
9.99004e+01,1.40e-01, 
9.99150e+01,1.20e-01, 
9.99297e+01,1.20e-01, 
9.99443e+01,1.20e-01, 
9.99590e+01,1.20e-01, 
9.99736e+01,1.20e-01, 
9.99883e+01,1.40e-01, 
1.00003e+02,1.20e-01, 
1.00018e+02,1.20e-01, 
1.00032e+02,1.20e-01, 
1.00047e+02,1.20e-01, 
1.00062e+02,1.20e-01, 
1.00076e+02,1.20e-01, 
1.00091e+02,1.20e-01, 
1.00105e+02,1.20e-01, 
1.00120e+02,1.20e-01, 
1.00135e+02,1.20e-01, 
1.00149e+02,1.20e-01, 
1.00164e+02,1.20e-01, 
1.00179e+02,1.20e-01, 
1.00193e+02,1.20e-01, 
1.00208e+02,1.20e-01, 
1.00223e+02,1.20e-01, 
1.00237e+02,1.20e-01, 
1.00252e+02,1.20e-01, 
1.00267e+02,1.20e-01, 
1.00281e+02,1.40e-01, 
1.00296e+02,1.40e-01, 
1.00311e+02,1.20e-01, 
1.00325e+02,1.20e-01, 
1.00340e+02,1.20e-01, 
1.00354e+02,1.20e-01, 
1.00369e+02,1.20e-01, 
1.00384e+02,1.20e-01, 
1.00398e+02,1.20e-01, 
1.00413e+02,1.20e-01, 
1.00428e+02,1.20e-01, 
1.00442e+02,1.20e-01, 
1.00457e+02,1.20e-01, 
1.00472e+02,1.20e-01, 
1.00486e+02,1.20e-01, 
1.00501e+02,1.20e-01, 
1.00516e+02,1.20e-01, 
1.00530e+02,1.20e-01, 
1.00545e+02,1.20e-01, 
1.00560e+02,1.20e-01, 
1.00574e+02,1.20e-01, 
1.00589e+02,1.20e-01, 
1.00604e+02,1.20e-01, 
1.00618e+02,1.20e-01, 
1.00633e+02,1.20e-01, 
1.00647e+02,1.20e-01, 
1.00662e+02,1.20e-01, 
1.00677e+02,1.20e-01, 
1.00691e+02,1.20e-01, 
1.00706e+02,1.20e-01, 
1.00721e+02,1.00e-01, 
1.00735e+02,1.20e-01, 
1.00750e+02,1.20e-01, 
1.00765e+02,1.20e-01, 
1.00779e+02,1.20e-01, 
1.00794e+02,1.20e-01, 
1.00809e+02,1.20e-01, 
1.00823e+02,1.20e-01, 
1.00838e+02,1.20e-01, 
1.00853e+02,1.20e-01, 
1.00867e+02,1.20e-01, 
1.00882e+02,1.20e-01, 
1.00896e+02,1.20e-01, 
1.00911e+02,1.20e-01, 
1.00926e+02,1.20e-01, 
1.00940e+02,1.20e-01, 
1.00955e+02,1.20e-01, 
1.00970e+02,1.20e-01, 
1.00984e+02,1.20e-01, 
1.00999e+02,1.20e-01, 
1.01014e+02,1.20e-01, 
1.01028e+02,1.00e-01, 
1.01043e+02,1.20e-01, 
1.01058e+02,1.20e-01, 
1.01072e+02,1.20e-01, 
1.01087e+02,1.20e-01, 
1.01102e+02,1.20e-01, 
1.01116e+02,1.20e-01, 
1.01131e+02,1.20e-01, 
1.01146e+02,1.20e-01, 
1.01160e+02,1.00e-01, 
1.01175e+02,1.20e-01, 
1.01189e+02,1.00e-01, 
1.01204e+02,1.20e-01, 
1.01219e+02,1.00e-01, 
1.01233e+02,1.00e-01, 
1.01248e+02,1.20e-01, 
1.01263e+02,1.00e-01, 
1.01277e+02,1.00e-01, 
1.01292e+02,1.20e-01, 
1.01307e+02,1.00e-01, 
1.01321e+02,1.20e-01, 
1.01336e+02,1.20e-01, 
1.01351e+02,1.00e-01, 
1.01365e+02,1.00e-01, 
1.01380e+02,1.20e-01, 
1.01395e+02,1.20e-01, 
1.01409e+02,1.20e-01, 
1.01424e+02,1.00e-01, 
1.01438e+02,1.00e-01, 
1.01453e+02,1.00e-01, 
1.01468e+02,1.00e-01, 
1.01482e+02,1.00e-01, 
1.01497e+02,1.00e-01, 
1.01512e+02,1.00e-01, 
1.01526e+02,1.00e-01, 
1.01541e+02,1.00e-01, 
1.01556e+02,1.00e-01, 
1.01570e+02,1.20e-01, 
1.01585e+02,1.00e-01, 
1.01600e+02,1.00e-01, 
1.01614e+02,1.00e-01, 
1.01629e+02,1.00e-01, 
1.01644e+02,1.00e-01, 
1.01658e+02,1.00e-01, 
1.01673e+02,1.00e-01, 
1.01688e+02,1.00e-01, 
1.01702e+02,1.00e-01, 
1.01717e+02,1.00e-01, 
1.01731e+02,1.00e-01, 
1.01746e+02,8.00e-02, 
1.01761e+02,1.00e-01, 
1.01775e+02,8.00e-02, 
1.01790e+02,1.00e-01, 
1.01805e+02,1.00e-01, 
1.01819e+02,1.00e-01, 
1.01834e+02,1.00e-01, 
1.01849e+02,1.00e-01, 
1.01863e+02,8.00e-02, 
1.01878e+02,1.00e-01, 
1.01893e+02,1.00e-01, 
1.01907e+02,1.00e-01, 
1.01922e+02,1.00e-01, 
1.01937e+02,1.00e-01, 
1.01951e+02,8.00e-02, 
1.01966e+02,1.00e-01, 
1.01980e+02,1.00e-01, 
1.01995e+02,1.00e-01, 
1.02010e+02,1.00e-01, 
1.02024e+02,1.00e-01, 
1.02039e+02,1.00e-01, 
1.02054e+02,1.00e-01, 
1.02068e+02,1.00e-01, 
1.02083e+02,1.00e-01, 
1.02098e+02,1.00e-01, 
1.02112e+02,1.00e-01, 
1.02127e+02,8.00e-02, 
1.02142e+02,1.00e-01, 
1.02156e+02,1.00e-01, 
1.02171e+02,8.00e-02, 
1.02186e+02,1.00e-01, 
1.02200e+02,1.00e-01, 
1.02215e+02,8.00e-02, 
1.02229e+02,8.00e-02, 
1.02244e+02,1.00e-01, 
1.02259e+02,1.00e-01, 
1.02273e+02,8.00e-02, 
1.02288e+02,1.00e-01, 
1.02303e+02,1.00e-01, 
1.02317e+02,1.00e-01, 
1.02332e+02,1.00e-01, 
1.02347e+02,1.00e-01, 
1.02361e+02,8.00e-02, 
1.02376e+02,8.00e-02, 
1.02391e+02,8.00e-02, 
1.02405e+02,1.00e-01, 
1.02420e+02,8.00e-02, 
1.02435e+02,8.00e-02, 
1.02449e+02,8.00e-02, 
1.02464e+02,1.00e-01, 
1.02479e+02,8.00e-02, 
1.02493e+02,8.00e-02, 
1.02508e+02,8.00e-02, 
1.02522e+02,8.00e-02, 
1.02537e+02,8.00e-02, 
1.02552e+02,1.00e-01, 
1.02566e+02,8.00e-02, 
1.02581e+02,8.00e-02, 
1.02596e+02,1.00e-01, 
1.02610e+02,8.00e-02, 
1.02625e+02,8.00e-02, 
1.02640e+02,8.00e-02, 
1.02654e+02,8.00e-02, 
1.02669e+02,8.00e-02, 
1.02684e+02,8.00e-02, 
1.02698e+02,8.00e-02, 
1.02713e+02,8.00e-02, 
1.02728e+02,8.00e-02, 
1.02742e+02,8.00e-02, 
1.02757e+02,8.00e-02, 
1.02771e+02,8.00e-02, 
1.02786e+02,8.00e-02, 
1.02801e+02,8.00e-02, 
1.02815e+02,6.00e-02, 
1.02830e+02,6.00e-02, 
1.02845e+02,8.00e-02, 
1.02859e+02,8.00e-02, 
1.02874e+02,6.00e-02, 
1.02889e+02,8.00e-02, 
1.02903e+02,8.00e-02, 
1.02918e+02,8.00e-02, 
1.02933e+02,8.00e-02, 
1.02947e+02,8.00e-02, 
1.02962e+02,8.00e-02, 
1.02977e+02,6.00e-02, 
1.02991e+02,8.00e-02, 
1.03006e+02,6.00e-02, 
1.03021e+02,8.00e-02, 
1.03035e+02,8.00e-02, 
1.03050e+02,8.00e-02, 
1.03064e+02,8.00e-02, 
1.03079e+02,8.00e-02, 
1.03094e+02,6.00e-02, 
1.03108e+02,8.00e-02, 
1.03123e+02,6.00e-02, 
1.03138e+02,8.00e-02, 
1.03152e+02,6.00e-02, 
1.03167e+02,8.00e-02, 
1.03182e+02,6.00e-02, 
1.03196e+02,6.00e-02, 
1.03211e+02,6.00e-02, 
1.03226e+02,6.00e-02, 
1.03240e+02,6.00e-02, 
1.03255e+02,8.00e-02, 
1.03270e+02,6.00e-02, 
1.03284e+02,6.00e-02, 
1.03299e+02,6.00e-02, 
1.03313e+02,6.00e-02, 
1.03328e+02,6.00e-02, 
1.03343e+02,8.00e-02, 
1.03357e+02,6.00e-02, 
1.03372e+02,6.00e-02, 
1.03387e+02,6.00e-02, 
1.03401e+02,6.00e-02, 
1.03416e+02,6.00e-02, 
1.03431e+02,6.00e-02, 
1.03445e+02,6.00e-02, 
1.03460e+02,6.00e-02, 
1.03475e+02,6.00e-02, 
1.03489e+02,6.00e-02, 
1.03504e+02,6.00e-02, 
1.03519e+02,6.00e-02, 
1.03533e+02,6.00e-02, 
1.03548e+02,6.00e-02, 
1.03563e+02,6.00e-02, 
1.03577e+02,6.00e-02, 
1.03592e+02,6.00e-02, 
1.03606e+02,6.00e-02, 
1.03621e+02,6.00e-02, 
1.03636e+02,6.00e-02, 
1.03650e+02,6.00e-02, 
1.03665e+02,6.00e-02, 
1.03680e+02,6.00e-02, 
1.03694e+02,6.00e-02, 
1.03709e+02,6.00e-02, 
1.03724e+02,8.00e-02, 
1.03738e+02,6.00e-02, 
1.03753e+02,6.00e-02, 
1.03768e+02,6.00e-02, 
1.03782e+02,6.00e-02, 
1.03797e+02,6.00e-02, 
1.03812e+02,6.00e-02, 
1.03826e+02,6.00e-02, 
1.03841e+02,6.00e-02, 
1.03855e+02,6.00e-02, 
1.03870e+02,4.00e-02, 
1.03885e+02,6.00e-02, 
1.03899e+02,4.00e-02, 
1.03914e+02,6.00e-02, 
1.03929e+02,6.00e-02, 
1.03943e+02,6.00e-02, 
1.03958e+02,6.00e-02, 
1.03973e+02,4.00e-02, 
1.03987e+02,6.00e-02, 
1.04002e+02,6.00e-02, 
1.04017e+02,4.00e-02, 
1.04031e+02,6.00e-02, 
1.04046e+02,6.00e-02, 
1.04061e+02,6.00e-02, 
1.04075e+02,4.00e-02, 
1.04090e+02,6.00e-02, 
1.04104e+02,6.00e-02, 
1.04119e+02,6.00e-02, 
1.04134e+02,6.00e-02, 
1.04148e+02,4.00e-02, 
1.04163e+02,6.00e-02, 
1.04178e+02,6.00e-02, 
1.04192e+02,4.00e-02, 
1.04207e+02,4.00e-02, 
1.04222e+02,4.00e-02, 
1.04236e+02,4.00e-02, 
1.04251e+02,4.00e-02, 
1.04266e+02,4.00e-02, 
1.04280e+02,4.00e-02, 
1.04295e+02,6.00e-02, 
1.04310e+02,4.00e-02, 
1.04324e+02,4.00e-02, 
1.04339e+02,4.00e-02, 
1.04354e+02,4.00e-02, 
1.04368e+02,4.00e-02, 
1.04383e+02,4.00e-02, 
1.04397e+02,4.00e-02, 
1.04412e+02,4.00e-02, 
1.04427e+02,4.00e-02, 
1.04441e+02,4.00e-02, 
1.04456e+02,4.00e-02, 
1.04471e+02,6.00e-02, 
1.04485e+02,6.00e-02, 
1.04500e+02,4.00e-02, 
1.04515e+02,4.00e-02, 
1.04529e+02,4.00e-02, 
1.04544e+02,4.00e-02, 
1.04559e+02,4.00e-02, 
1.04573e+02,4.00e-02, 
1.04588e+02,4.00e-02, 
1.04603e+02,4.00e-02, 
1.04617e+02,4.00e-02, 
1.04632e+02,4.00e-02, 
1.04646e+02,4.00e-02, 
1.04661e+02,4.00e-02, 
1.04676e+02,4.00e-02, 
1.04690e+02,4.00e-02, 
1.04705e+02,4.00e-02, 
1.04720e+02,4.00e-02, 
1.04734e+02,4.00e-02, 
1.04749e+02,4.00e-02, 
1.04764e+02,4.00e-02, 
1.04778e+02,4.00e-02, 
1.04793e+02,4.00e-02, 
1.04808e+02,4.00e-02, 
1.04822e+02,4.00e-02, 
1.04837e+02,4.00e-02, 
1.04852e+02,4.00e-02, 
1.04866e+02,4.00e-02, 
1.04881e+02,4.00e-02, 
1.04896e+02,4.00e-02, 
1.04910e+02,4.00e-02, 
1.04925e+02,4.00e-02, 
1.04939e+02,4.00e-02, 
1.04954e+02,4.00e-02, 
1.04969e+02,4.00e-02, 
1.04983e+02,4.00e-02, 
1.04998e+02,4.00e-02, 
1.05013e+02,4.00e-02, 
1.05027e+02,4.00e-02, 
1.05042e+02,4.00e-02, 
1.05057e+02,4.00e-02, 
1.05071e+02,4.00e-02, 
1.05086e+02,4.00e-02, 
1.05101e+02,4.00e-02, 
1.05115e+02,4.00e-02, 
1.05130e+02,4.00e-02, 
1.05145e+02,4.00e-02, 
1.05159e+02,4.00e-02, 
1.05174e+02,4.00e-02, 
1.05188e+02,4.00e-02, 
1.05203e+02,4.00e-02, 
1.05218e+02,4.00e-02, 
1.05232e+02,4.00e-02, 
1.05247e+02,4.00e-02, 
1.05262e+02,4.00e-02, 
1.05276e+02,4.00e-02, 
1.05291e+02,4.00e-02, 
1.05306e+02,4.00e-02, 
1.05320e+02,4.00e-02, 
1.05335e+02,4.00e-02, 
1.05350e+02,4.00e-02, 
1.05364e+02,4.00e-02, 
1.05379e+02,4.00e-02, 
1.05394e+02,4.00e-02, 
1.05408e+02,4.00e-02, 
1.05423e+02,4.00e-02, 
1.05438e+02,4.00e-02, 
1.05452e+02,2.00e-02, 
1.05467e+02,4.00e-02, 
1.05481e+02,4.00e-02, 
1.05496e+02,4.00e-02, 
1.05511e+02,4.00e-02, 
1.05525e+02,4.00e-02, 
1.05540e+02,4.00e-02, 
1.05555e+02,4.00e-02, 
1.05569e+02,4.00e-02, 
1.05584e+02,4.00e-02, 
1.05599e+02,4.00e-02, 
1.05613e+02,4.00e-02, 
1.05628e+02,4.00e-02, 
1.05643e+02,4.00e-02, 
1.05657e+02,4.00e-02, 
1.05672e+02,4.00e-02, 
1.05687e+02,4.00e-02, 
1.05701e+02,4.00e-02, 
1.05716e+02,4.00e-02, 
1.05730e+02,4.00e-02, 
1.05745e+02,4.00e-02, 
1.05760e+02,4.00e-02, 
1.05774e+02,2.00e-02, 
1.05789e+02,4.00e-02, 
1.05804e+02,4.00e-02, 
1.05818e+02,4.00e-02, 
1.05833e+02,4.00e-02, 
1.05848e+02,2.00e-02, 
1.05862e+02,4.00e-02, 
1.05877e+02,4.00e-02, 
1.05892e+02,4.00e-02, 
1.05906e+02,2.00e-02, 
1.05921e+02,4.00e-02, 
1.05936e+02,4.00e-02, 
1.05950e+02,4.00e-02, 
1.05965e+02,2.00e-02, 
1.05979e+02,2.00e-02, 
1.05994e+02,4.00e-02, 
1.06009e+02,2.00e-02, 
1.06023e+02,2.00e-02, 
1.06038e+02,4.00e-02, 
1.06053e+02,2.00e-02, 
1.06067e+02,4.00e-02, 
1.06082e+02,4.00e-02, 
1.06097e+02,4.00e-02, 
1.06111e+02,2.00e-02, 
1.06126e+02,4.00e-02, 
1.06141e+02,2.00e-02, 
1.06155e+02,4.00e-02, 
1.06170e+02,2.00e-02, 
1.06185e+02,2.00e-02, 
1.06199e+02,4.00e-02, 
1.06214e+02,2.00e-02, 
1.06229e+02,2.00e-02, 
1.06243e+02,2.00e-02, 
1.06258e+02,2.00e-02, 
1.06272e+02,2.00e-02, 
1.06287e+02,2.00e-02, 
1.06302e+02,2.00e-02, 
1.06316e+02,4.00e-02, 
1.06331e+02,4.00e-02, 
1.06346e+02,4.00e-02, 
1.06360e+02,4.00e-02, 
1.06375e+02,4.00e-02, 
1.06390e+02,4.00e-02, 
1.06404e+02,2.00e-02, 
1.06419e+02,2.00e-02, 
1.06434e+02,2.00e-02, 
1.06448e+02,2.00e-02, 
1.06463e+02,0.00e+00, 
1.06478e+02,2.00e-02, 
1.06492e+02,2.00e-02, 
1.06507e+02,2.00e-02, 
1.06521e+02,2.00e-02, 
1.06536e+02,4.00e-02, 
1.06551e+02,2.00e-02, 
1.06565e+02,2.00e-02, 
1.06580e+02,2.00e-02, 
1.06595e+02,2.00e-02, 
1.06609e+02,2.00e-02, 
1.06624e+02,2.00e-02, 
1.06639e+02,0.00e+00, 
1.06653e+02,2.00e-02, 
1.06668e+02,2.00e-02, 
1.06683e+02,0.00e+00, 
1.06697e+02,2.00e-02, 
1.06712e+02,2.00e-02, 
1.06727e+02,4.00e-02, 
1.06741e+02,2.00e-02, 
1.06756e+02,2.00e-02, 
1.06771e+02,2.00e-02, 
1.06785e+02,2.00e-02, 
1.06800e+02,2.00e-02, 
1.06814e+02,0.00e+00, 
1.06829e+02,2.00e-02, 
1.06844e+02,2.00e-02, 
1.06858e+02,2.00e-02, 
1.06873e+02,2.00e-02, 
1.06888e+02,2.00e-02, 
1.06902e+02,2.00e-02, 
